MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
3,0,0,0,0,0,1,0,5,0,0,4,0,0,0,4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,1,0,0,0,8,0,0,0,1,5,3,66,46,0,0,2,5,1,1,0,0,0,2,0,2,3,0,0,4,3,3,2,0,0,0,0,0,0
3,0,2,1,0,0,0,0,5,0,0,3,1,0,0,13,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
0,0,0,0,1,0,0,1,15,0,0,0,1,5,0,30,56,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,0,9,1,0,0,1,3,2,37,25,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,2,0,11,0,0,0,4,0,7,53,12,0,0,6,6,2,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,3,0,0,0,0,2,0,45,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,0,1,0,0,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,20,2,0,0,6,6,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,2,2,3,0,54,44,0,0,7,4,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,15,0,0,1,1,3,0,52,8,0,0,1,1,1,1,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,3,0
1,0,0,0,0,0,2,0,7,1,0,0,2,1,1,48,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,10,0,0,0,1,4,0,51,51,1,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,1,0,0,0,0,6,0,0,0,0,1,2,1,1,0,0,7,4,0,1,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
1,0,1,0,0,0,2,0,7,3,0,0,0,2,7,106,53,0,0,2,5,1,0,1,2,0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,1,11,0,0,0,0,1,1,39,40,1,0,2,5,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,1,0,10,0,0,0,1,6,0,13,12,1,0,6,6,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,8,1,0,0,2,5,3,94,8,0,0,1,1,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,0,0,1,0,0,0,0,11,0,0,0,1,3,2,53,39,1,0,2,5,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
0,0,0,1,0,0,0,0,6,7,0,0,1,1,2,16,3,1,0,3,3,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,13,0,0,0,1,7,4,91,8,1,0,2,5,1,1,0,2,0,3,1,0,1,0,2,1,1,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,15,0,0,0,1,7,6,64,49,4,5,10,10,1,1,0,4,1,3,1,1,3,1,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,2,0,7,0,0,0,1,3,2,26,8,0,0,2,5,1,1,0,2,0,0,0,2,2,0,0,1,1,1,0,1,0,0,0,0,1
0,0,0,1,0,0,0,0,5,6,0,0,1,2,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,6,1,6,2,1,3,2,1,1,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,3,1,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,54,44,0,0,3,3,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,11,2,0,0,1,1,6,16,3,0,0,7,4,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,0,0,3,0,5,4,16,3,0,0,6,6,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,4,0,0,0,1,0,0,6,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23,0,0,0,2,3,0,69,8,0,0,2,5,1,1,2,2,0,0,0,0,1,0,0,4,3,3,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,2,3,0,47,8,0,0,2,5,1,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,2,1,3,0,10,9,1,0,11,12,1,1,0,1,0,2,1,0,1,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,66,29,1,0,2,5,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7,0,0,0,1,3,4,48,10,1,0,1,8,1,1,0,2,1,2,1,0,1,5,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,3,0,0,1,1,0,47,8,0,0,1,1,0,1,0,1,0,2,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,3,0,18,0,0,3,1,2,0,68,52,0,0,3,3,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1
0,0,0,1,0,0,1,0,17,0,0,0,5,0,0,50,36,0,0,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,3,1,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,1,5,0,11,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,0,0,0,0,0,0,0,7,0,0,0,2,3,0,19,8,0,0,2,5,1,1,0,1,0,1,0,2,1,0,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,3,1,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,16,0,0,0,1,2,2,1,1,1,3,12,3,1,0,0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,1
0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,41,28,0,0,0,0,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,11,1,0,0,1,3,0,14,13,0,0,1,3,0,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,0,16,0,0,0,1,2,0,22,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,11,3,0,0,2,3,0,71,8,0,0,5,2,1,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,22,0,0,4,0,1,3,41,28,0,0,3,3,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,23,0,0,1,0,3,1,77,5,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4,3,3,2,1,0,0,0,0,0
0,0,0,0,0,0,2,0,23,0,0,0,7,0,6,26,3,0,0,2,4,1,1,0,2,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,3,0,0,0,0,2,3,5,40,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0,1,3,3,98,8,0,0,1,1,1,1,1,0,0,0,0,0,3,0,2,5,1,1,0,0,0,1,0,0,0
0,0,0,1,0,0,3,0,15,0,0,0,1,5,6,24,57,0,0,2,5,1,1,1,4,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,1,3,0,0,0,16,0,0,0,1,4,0,22,17,1,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,0,0,4,0,5,2,16,17,0,0,6,6,1,1,0,1,0,2,0,0,1,0,1,4,3,3,2,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,0,0,3,4,5,4,16,3,0,0,6,6,1,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,9,0,0,0,1,3,4,24,4,0,0,2,5,3,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,27,4,1,0,3,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,10,0,0,4,1,1,0,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,59,20,1,0,3,3,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,0,0,1,2,0,38,35,1,1,4,7,1,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0
0,0,0,1,0,0,3,0,15,0,0,0,1,7,0,32,21,1,0,4,5,1,1,0,4,0,0,0,2,1,3,2,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,18,0,0,0,0,4,0,11,10,1,0,6,6,2,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,1,2
0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,29,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,1,3,4,14,10,1,0,3,3,0,1,2,4,0,2,0,0,1,1,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0,15,0,0,0,1,5,3,94,10,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,17,0,0,0,1,0,0,22,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,22,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,2
0,0,0,0,0,0,2,0,11,3,0,0,0,1,2,39,59,0,0,0,0,3,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,1,15,0,0,0,1,3,2,24,2,1,0,3,3,2,1,0,1,0,0,0,2,1,3,2,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,1,1,0,0,7,4,0,1,0,1,0,2,0,0,1,0,1,0,2,0,0,0,0,1,0,2,1
0,0,0,1,0,0,0,0,10,0,0,3,1,0,0,11,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,1,0,3,0,0,0,0,0,2,29,54,0,0,3,3,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,10,0,0,0,0,4,0,74,17,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,1,3,0,2,1,2,0,0,0,2,1,3,78,8,0,0,1,1,0,1,0,1,0,2,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18,0,0,3,1,2,0,2,14,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2,1,0,0,2,0,0,0,13,0,0,0,1,7,4,61,8,0,0,1,1,1,3,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0
1,0,1,0,0,0,0,0,7,0,0,1,0,3,0,83,8,0,0,2,5,1,1,0,2,0,2,1,0,1,3,0,1,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7,3,0,0,1,1,2,82,23,0,0,1,1,1,1,1,2,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0
0,0,0,1,0,0,3,0,11,0,0,0,1,3,2,27,24,0,0,7,4,0,1,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,92,18,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,17,0,0,0,0,1,3,5,54,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,11,0,0,0,0,1,2,39,27,0,0,3,3,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,0,0,3,0,1,4,7,7,0,0,6,6,1,1,0,1,0,1,0,0,1,2,2,0,2,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,3,3,3,87,0,0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,0,46,33,1,0,1,1,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,6,0,0,0,1,2,21,34,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,3,0,0,2,3,6,47,8,0,0,1,1,1,1,0,1,0,3,0,2,1,0,1,1,1,0,0,2,0,0,0,0,0
0,0,0,1,1,0,2,0,15,0,0,0,0,1,2,54,44,1,0,3,4,0,1,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,70,52,0,0,2,5,1,1,0,1,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,5,0
0,0,1,0,0,0,0,0,7,0,0,0,2,3,1,65,31,0,0,2,5,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,2,0,11,0,0,0,1,3,0,60,45,0,0,0,4,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,29,54,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,1,1,3,63,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,2,0,9,1,0,0,1,3,0,37,25,0,0,3,3,1,1,0,1,0,3,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,1,2,39,27,1,0,3,3,0,1,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0
0,0,0,2,0,0,2,0,17,0,0,0,0,1,0,49,29,0,0,3,3,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,0,0,0,4,1,2,86,36,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,14,0,0,3,0,5,0,7,7,0,0,6,6,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,5,0,0,0,0,2,0,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,15,0,0,4,0,0,0,6,16,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
3,0,2,1,0,0,0,0,5,0,0,3,1,2,0,11,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,0,0,2,1,7,4,52,8,0,0,4,7,1,1,0,4,3,3,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,5,0,0,4,0,0,0,40,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,23,0,0,0,2,1,0,82,8,0,0,1,1,1,1,0,0,0,3,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,11,1,0,0,1,3,1,10,30,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,46,4,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,13,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,13,0,0,0,0,1,3,101,10,0,0,2,5,1,1,0,0,0,2,0,0,0,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18,0,0,3,1,2,0,73,53,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,8,0,0,0,2,5,2,65,8,0,0,1,1,1,1,0,2,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,6,6,0,0,1,0,0,90,59,0,0,7,4,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1
0,0,0,0,1,0,0,0,23,0,0,0,1,9,0,26,8,0,0,2,5,1,1,0,1,0,2,1,1,3,0,0,1,1,0,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,11,0,0,0,1,3,0,63,48,0,0,3,1,1,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,14,2,0,0,2,5,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,5
0,0,0,0,0,0,2,0,11,0,0,0,1,1,2,28,19,1,0,4,7,1,1,0,1,0,0,0,0,1,0,3,2,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,22,0,0,3,0,3,0,16,3,0,0,3,3,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,3,0,0,0,0,2,0,29,5,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,12,1,0,0,1,0,0,59,47,1,0,3,3,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,3,3,0,3,0,17,0,0,0,0,0,0,13,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,10,0,0,0,1,2,0,6,6,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,49,29,0,0,3,3,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,1,1,1,0,7,4,0,1,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,2,0,11,0,0,0,1,3,3,24,57,0,0,5,2,1,1,0,1,0,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,3,31,10,0,0,2,5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,0,0,0,1,3,3,30,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,10,0,0,0,1,2,0,22,12,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,17,0,0,0,5,2,0,20,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,9,1,0,0,1,3,3,17,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,5,3,2,18,26,0,0,1,1,1,1,1,1,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,3,0,28,19,0,0,4,5,1,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0
1,0,0,0,1,0,0,1,13,0,0,0,1,1,0,26,8,0,0,4,7,1,1,0,2,0,2,0,2,1,0,2,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
0,0,0,1,0,0,2,0,15,0,0,0,1,5,6,46,33,0,0,8,9,1,1,0,1,0,0,0,2,1,0,0,5,1,0,0,0,0,1,0,2,1
0,0,0,0,0,0,0,0,15,0,0,0,1,3,7,81,17,1,0,0,0,1,1,4,1,0,0,0,0,1,0,0,4,3,3,2,0,0,0,0,0,0
0,0,0,1,0,0,0,0,17,0,0,0,5,0,0,86,36,0,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,1,5,0,32,21,0,0,7,4,1,1,0,1,0,2,0,0,3,0,1,1,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,21,0,0,3,1,0,0,22,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
0,0,0,3,0,0,2,0,17,0,0,0,1,0,0,6,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5
0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,7,0,0,2,4,3,0,84,23,0,0,1,1,0,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23,0,0,0,2,5,6,89,8,0,0,5,4,1,1,0,2,0,2,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,50,36,0,0,3,3,1,1,0,0,0,2,0,0,1,0,0,4,3,3,2,0,0,1,0,8,1
1,0,0,0,0,0,0,0,7,0,0,0,0,1,4,88,8,0,0,2,5,1,1,0,2,1,2,0,0,3,0,0,1,1,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,12,0,0,0,0,2,0,49,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,0,17,0,0,0,0,1,0,35,18,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,8,0,0,0,1,1,0,69,8,0,0,2,5,1,1,0,2,0,2,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11,0,0,0,2,1,0,52,8,0,0,0,0,1,1,0,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,9,1,0,0,2,3,1,107,29,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,4,3,3,2,1,0,0,0,0,0
